113.909210,22.670221,64.606003,61.646999,737.210022
113.909210,22.670221,64.606003,61.646999,727.851013
113.909210,22.670221,64.606003,61.646999,891.434021
113.909286,22.670259,59.188999,56.230000,728.570984
113.909409,22.670282,55.925999,52.967999,708.096008
113.909470,22.670300,57.384998,54.426998,695.471008
113.909508,22.670317,57.243000,54.285000,686.773010
113.909546,22.670338,57.617001,54.658001,680.395020
113.909576,22.670353,58.162998,55.205002,675.512024
113.909607,22.670368,60.313999,57.355999,671.650024
113.909637,22.670383,59.820999,56.862999,668.520020
113.909676,22.670391,59.528000,56.570000,665.929993
113.909714,22.670399,60.168999,57.210999,663.752014
113.909729,22.670403,59.183998,56.227001,661.893982
113.909744,22.670404,60.259998,57.301998,660.291016
113.909760,22.670406,61.785000,58.827999,658.893005
113.909760,22.670408,61.898998,58.941002,657.664001
113.909760,22.670410,61.202999,58.245998,656.575012
113.909767,22.670412,61.464001,58.506001,655.601990
113.909775,22.670412,61.828999,58.872002,654.729004
113.909790,22.670416,60.208000,57.250000,653.940002
113.909798,22.670418,60.375999,57.418999,653.224976
113.909813,22.670422,60.789001,57.832001,652.572021
113.909821,22.670425,61.050999,58.094002,651.974976
113.909836,22.670427,63.516998,60.558998,651.427002
113.909851,22.670431,63.001999,60.044998,650.921021
113.909851,22.670427,63.855000,60.897999,650.453003
113.909828,22.670416,64.730003,61.772999,650.018982
113.909790,22.670399,65.433998,62.477001,649.614990
113.909782,22.670393,65.314003,62.356998,649.239014
113.909767,22.670385,65.018997,62.061001,648.888000
113.909767,22.670383,65.081001,62.124001,648.557983
113.909767,22.670380,65.356003,62.398998,648.249023
113.909760,22.670376,64.333000,61.375999,647.960022
113.909752,22.670374,63.715000,60.757999,647.684998
113.909752,22.670370,62.653000,59.695999,647.427002
113.909752,22.670370,63.289001,60.332001,647.182007
113.909752,22.670368,63.632000,60.674999,646.950012
113.909752,22.670366,63.785999,60.827999,646.729980
113.909752,22.670368,64.183998,61.227001,646.521973
113.909760,22.670368,63.860001,60.902000,646.322998
113.909752,22.670366,63.436001,60.478001,646.135010
113.909760,22.670364,62.664001,59.707001,645.955017
113.909760,22.670364,62.743999,59.786999,645.783020
113.909767,22.670364,62.926998,59.969002,645.619995
113.909767,22.670364,62.351002,59.394001,645.465027
113.909775,22.670364,61.625000,58.667000,645.315979
113.909775,22.670366,60.592999,57.636002,645.174988
113.909782,22.670366,60.227001,57.269001,645.067993
113.909782,22.670366,60.832001,57.875000,644.974976
113.909782,22.670368,63.798000,60.840000,645.476013
113.909782,22.670368,64.960999,62.004002,645.502014
113.909782,22.670368,65.252998,62.294998,645.369995
113.909782,22.670370,65.016998,62.058998,645.271973
113.909782,22.670370,64.670998,61.714001,645.075989
113.909782,22.670370,64.161003,61.203999,644.875000
113.909782,22.670370,63.980999,61.023998,644.773987
113.909782,22.670370,62.894001,59.937000,644.677002
113.909790,22.670370,62.453999,59.495998,644.661987
113.909790,22.670370,62.240002,59.283001,644.526978
113.909790,22.670370,62.368000,59.410999,644.393005
113.909790,22.670370,62.140999,59.182999,644.377991
113.909790,22.670370,59.591999,56.634998,643.940979
113.909798,22.670372,60.314999,57.358002,643.948975
113.909798,22.670372,59.980000,57.022999,643.879028
113.909798,22.670374,60.845001,57.887001,643.818970
113.909798,22.670374,62.825001,59.868000,644.073975
113.909805,22.670374,61.657001,58.699001,644.218018
113.909805,22.670376,59.436001,56.479000,644.169983
113.909805,22.670376,59.317001,56.360001,644.231995
113.909813,22.670376,59.650002,56.693001,644.145996
113.909813,22.670378,61.130001,58.173000,644.081970
113.909813,22.670378,61.313000,58.355000,644.020996
113.909813,22.670378,64.130997,61.173000,643.690979
113.909813,22.670378,59.973999,57.015999,642.885010
113.909821,22.670378,59.605999,56.648998,642.695007
113.909821,22.670378,60.150002,57.193001,642.638977
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119301.453125
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.726563
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.734375
113.909393,22.670170,64.605003,61.646999,119312.742188
113.909393,22.670170,64.605003,61.646999,119312.742188
113.909195,22.670023,64.606003,61.646999,707.106995
113.909622,22.670309,47.028999,44.071999,39.919998
113.909668,22.670330,45.457001,42.499001,39.176998
113.909698,22.670351,47.050999,44.094002,33.039001
113.909721,22.670368,49.727001,46.769001,26.167000
113.909737,22.670376,50.772999,47.814999,22.181999
113.909729,22.670382,49.437000,46.479000,19.506001
113.909721,22.670380,49.307999,46.349998,17.646000
113.909714,22.670383,49.229000,46.271000,16.191000
113.909714,22.670383,49.551998,46.594002,15.042000
113.909721,22.670387,49.842999,46.884998,14.114000
113.909714,22.670382,50.439999,47.481998,13.272000
113.909691,22.670366,51.556000,48.598000,12.562000
113.909683,22.670359,51.974998,49.018002,12.021000
113.909676,22.670355,52.695999,49.737999,11.629000
113.909668,22.670349,52.914001,49.956001,11.234000
113.909660,22.670349,52.624001,49.666000,10.891000
113.909660,22.670345,52.747002,49.789001,10.555000
113.909660,22.670349,52.702000,49.744999,10.266000
113.909668,22.670353,52.608002,49.650002,10.010000
113.909668,22.670353,52.852001,49.894001,9.761000
113.909668,22.670355,53.050999,50.092999,9.524000
113.909668,22.670357,53.153999,50.195999,9.329000
113.909660,22.670357,53.327000,50.368999,9.129000
113.909660,22.670357,53.411999,50.455002,8.942000
113.909660,22.670357,53.382000,50.424000,8.772000
113.909653,22.670357,53.386002,50.428001,8.611000
113.909653,22.670357,53.347000,50.389000,8.471000
113.909645,22.670357,53.367001,50.409000,8.337000
113.909645,22.670357,53.403999,50.445999,8.208000
113.909645,22.670355,53.507999,50.550999,8.079000
113.909637,22.670355,53.570999,50.612999,7.962000
113.909637,22.670355,53.719002,50.761002,7.840000
113.909637,22.670353,53.757999,50.799999,7.729000
113.909637,22.670353,53.818001,50.860001,7.623000
113.909637,22.670353,53.939999,50.981998,7.508000
113.909637,22.670353,54.014999,51.056999,7.411000
113.909637,22.670353,54.134998,51.176998,7.310000
113.909637,22.670353,54.193001,51.235001,7.221000
113.909637,22.670353,54.286999,51.330002,7.135000
113.909637,22.670355,54.359001,51.402000,7.051000
113.909637,22.670355,54.431000,51.473000,6.971000
113.909637,22.670355,54.563000,51.605000,6.887000
113.909637,22.670355,54.674999,51.716999,6.816000
113.909637,22.670355,54.833000,51.875000,6.745000
113.909637,22.670355,54.994999,52.036999,6.678000
113.909637,22.670357,55.150002,52.192001,6.616000
